,country,article_name,revision_id,article_quality,population
465,Libya,Omar Mukhtar,806757064,C,6.5
466,Libya,Saif al-Islam Gaddafi,806757068,GA,6.5
467,Libya,Muammar Gaddafi,806757078,FA,6.5
468,Libya,Mahmud Sulayman al-Maghribi,807157696,Stub,6.5
469,Morocco,Taieb Ghafes,669266906,Stub,35.2
470,Morocco,Larbi Messari,678532348,Stub,35.2
471,Morocco,Omar Benjelloun,697280332,Stub,35.2
472,Morocco,Mohammad Temim,699136209,Stub,35.2
473,Morocco,Template:Morocco-politician-stub,704039243,Stub,35.2
474,Morocco,Bouchaib Benlabsir,705653632,Stub,35.2
475,Morocco,Fathallah Oualalou,709406390,Stub,35.2
476,Morocco,Omar El Bahraoui,713858784,Stub,35.2
477,Morocco,Mustapha Oukacha,715653724,Stub,35.2
478,Morocco,Mohammed Kabbaj,716693543,Stub,35.2
479,Morocco,Khnata bent Bakkar,717710707,Stub,35.2
480,Morocco,Abdellatif Zeroual,719325721,Start,35.2
481,Morocco,List of administrators of the Tangier International Zone,719472399,Start,35.2
482,Morocco,Nouzha Skalli,720741950,Start,35.2
483,Morocco,Nabil Benabdallah,721414558,Stub,35.2
484,Morocco,Mohamed Najib Boulif,721422529,Stub,35.2
485,Morocco,Amina Benkhadra,721440247,Stub,35.2
486,Morocco,Mohamed El Ouafa,721838764,Stub,35.2
487,Morocco,Fouad Douiri,721849503,Start,35.2
488,Morocco,Idriss Azami Al Idrissi,721924181,Stub,35.2
489,Morocco,Mohamed Saad Alami,722084772,Stub,35.2
490,Morocco,Khalid Naciri,722148469,Stub,35.2
491,Morocco,Yasmina Baddou,722156134,Start,35.2
492,Morocco,Jamal Aghmani,722178408,Stub,35.2
493,Morocco,Mohamed Boussaid,722179858,Stub,35.2
494,Morocco,Touriya Jabrane,722184866,Stub,35.2
495,Morocco,Saad Hassar,722193761,Stub,35.2
496,Morocco,Latifa Labida,722201957,Stub,35.2
497,Morocco,Ahmed Ameziane,722203464,Stub,35.2
498,Morocco,Anis Birou,722220505,Stub,35.2
499,Morocco,Abdeslam Al Mesbahi,722221136,Stub,35.2
500,Morocco,Najib Zerouali Ouariti,722275127,Stub,35.2
501,Morocco,Najima Rhozali,722276483,Stub,35.2
502,Morocco,Mohamed Habib Sinaceur,722443477,Stub,35.2
503,Morocco,Zoulikha Nasri,722853260,Stub,35.2
504,Morocco,Mohamed Abbou (Moroccan politician),722998748,Stub,35.2
505,Morocco,Rochdi Chraibi,723859134,Stub,35.2
506,Morocco,Ahmed al-Ghazzal,730273027,Stub,35.2
507,Morocco,Habib El Malki,739378376,Stub,35.2
508,Morocco,Nezha Chekrouni,740398936,Stub,35.2
509,Morocco,Mohand Laenser,741080958,Stub,35.2
510,Morocco,Latifa Akherbach,741680722,Stub,35.2
511,Morocco,Abdeladim El Guerrouj,742213828,Stub,35.2
512,Morocco,Abdessadek Rabiaa,742218102,Stub,35.2
513,Morocco,Mohammed ibn Abdessalam ibn Nasir,742511588,Stub,35.2
514,Morocco,Omar Jazouli,743978434,Stub,35.2
515,Morocco,Sidi al-Ayachi,744123117,Start,35.2
516,Morocco,Hamid Chabat,744214941,Stub,35.2
517,Morocco,Abdelouahed Belkeziz,744258891,Start,35.2
518,Morocco,Aziza Bennani,744270945,Stub,35.2
519,Morocco,Moses Pallache,744502799,Start,35.2
520,Morocco,Yusuf Biscaino,745302645,Stub,35.2
521,Morocco,Abdelkhalek Torres,745442959,Stub,35.2
522,Morocco,David Pallache,745842058,Start,35.2
523,Morocco,Isaac Pallache,745843028,Stub,35.2
524,Morocco,Aïcha Belarbi,746412529,Stub,35.2
525,Morocco,Joseph Pallache,747547989,C,35.2
526,Morocco,Abderrahmane Sbai,747855944,Stub,35.2
527,Morocco,Mohammed al-Makki al-Nasiri,748110918,Stub,35.2
528,Morocco,Mohamed Ouzzine,750138485,Stub,35.2
529,Morocco,Moncef Belkhayat,751509494,Start,35.2
530,Morocco,Abdallah ibn Al-Aftas,751729309,Stub,35.2
531,Morocco,Lahcen Daoudi,754422669,Stub,35.2
532,Morocco,List of colonial governors of Ifni,754612294,Start,35.2
533,Morocco,Ahmed Belbachir Haskouri,754635591,C,35.2
534,Morocco,Ahmed Toufiq Hejira,756676153,Stub,35.2
535,Morocco,Lahcen Haddad,758094392,Stub,35.2
536,Morocco,Mhamed El Khalifa,760178811,Stub,35.2
537,Morocco,Rachid Talbi Alami,760179887,Stub,35.2
538,Morocco,Mohamed Taieb Naciri,762058199,Stub,35.2
539,Morocco,Ahmed ibn Abi Mahalli,762151376,Stub,35.2
540,Morocco,Omar Kabbaj,762637783,Stub,35.2
541,Morocco,Maguy Kakon,768370828,Start,35.2
542,Morocco,Adil Douiri,768667417,Stub,35.2
543,Morocco,Driss Basri,769000526,C,35.2
544,Morocco,Taieb Fassi Fihri,770926364,Stub,35.2
545,Morocco,Mbarka Bouaida,771632316,Start,35.2
546,Morocco,Mohamed Aujjar,773926461,Stub,35.2
547,Morocco,Abdellatif Loudiyi,774053146,Stub,35.2
548,Morocco,Template:MoroccanPMs,774099468,Stub,35.2
549,Morocco,Rachad Bouhlal,774127646,Start,35.2
550,Morocco,Abdellatif Filali,774204035,Start,35.2
551,Morocco,Azzeddine Laraki,774204093,Start,35.2
552,Morocco,Ahmed Chami,777801039,Stub,35.2
553,Morocco,Khalid Alioua,778785653,Stub,35.2
554,Morocco,Abdelkader Pérez,781113203,Stub,35.2
555,Morocco,Mohammed Achaari,782030181,Start,35.2
556,Morocco,Ahmad ibn Qasim Al-Hajarī,782104852,B,35.2
557,Morocco,Mostapha Sahel,782171324,Stub,35.2
558,Morocco,Idriss al-Amraoui,782309705,Stub,35.2
559,Morocco,Robert Assaraf,782533887,Start,35.2
560,Morocco,Maati Bouabid,783511832,Stub,35.2
561,Morocco,Driss Lachgar,784193147,Stub,35.2
562,Morocco,Khalihenna Ould Errachid,784444000,Start,35.2
563,Morocco,Mohammed ibn abd al-Wahab al-Ghassani,785035097,Stub,35.2
564,Morocco,Moha ou Said,785504026,C,35.2
565,Morocco,Princess Lalla Aicha of Morocco,786260189,Start,35.2
566,Morocco,Nabila Mounib,786867183,Start,35.2
567,Morocco,Leon Benzaquen,786990669,Start,35.2
568,Morocco,Mohammed ben Hadou,787288103,Start,35.2
569,Morocco,Mohammed al-Hajj ibn Abu Bakr al-Dila'i,787288114,Stub,35.2
570,Morocco,Abdellatif Maazouz,787388953,Stub,35.2
571,Morocco,Abdelwahed Radi,787389480,Stub,35.2
572,Morocco,Abdeslam Ahizoune,787390116,Stub,35.2
573,Morocco,Abdessamad Qaiouh,787390281,Stub,35.2
574,Morocco,Mohammed Ameur,787811474,Stub,35.2
575,Morocco,Princess Lalla Joumala Alaoui,787811809,Start,35.2
576,Morocco,Ahmed Akhchichine,787911797,Stub,35.2
577,Morocco,Hakima El Haite,787995105,C,35.2
578,Morocco,Mohamed Bennouna,788018310,Start,35.2
579,Morocco,Mohammed Loulichki,788018499,Stub,35.2
580,Morocco,Mohammed al-Mokhtar Soussi,788110559,Start,35.2
581,Morocco,Abdellah Baha,788110636,Start,35.2
582,Morocco,Abdelkrim al-Khatib,788211188,Start,35.2
583,Morocco,Ali Yata,788441300,Stub,35.2
584,Morocco,Taieb Cherkaoui,788555591,Stub,35.2
585,Morocco,Driss Jettou,788666931,Start,35.2
586,Morocco,Nadia Yassine,788976529,Stub,35.2
587,Morocco,Abu al-Qasim al-Zayyani,789183550,Start,35.2
588,Morocco,Mohammed Ziane,789299139,Start,35.2
589,Morocco,Nizar Baraka,789596668,Stub,35.2
590,Morocco,Karim Ghellab,789596672,Stub,35.2
591,Morocco,Abdelkader Aamara,789596677,Stub,35.2
592,Morocco,Lahbib Choubani,789596696,Start,35.2
593,Morocco,Bassima Hakkaoui,789596702,Stub,35.2
594,Morocco,Mustapha El Khalfi,789596709,Stub,35.2
595,Morocco,Aziz Rabbah,789596713,Stub,35.2
596,Morocco,Mustafa Ramid,789596716,Stub,35.2
597,Morocco,Mustapha Mansouri,789596719,Stub,35.2
598,Morocco,Asma Chaabi,789596723,Stub,35.2
599,Morocco,El Hossein El Ouardi,789596728,Start,35.2
600,Morocco,Abdelouahed Souhail,789596737,Stub,35.2
601,Morocco,Mohamed El Yazghi,789596747,Stub,35.2
602,Morocco,Mohamed Medbouh,789705206,C,35.2
603,Morocco,Mohamed Amine Sbihi,789831410,Stub,35.2
604,Morocco,Aziz Mekouar,789904460,C,35.2
605,Morocco,Abu-l-Hasan al-Tamgruti,790317503,Stub,35.2
606,Morocco,Abbas El Fassi,791759538,Start,35.2
607,Morocco,Abderrahmane Youssoufi,791760146,Start,35.2
608,Morocco,Khadija Ryadi,792008880,Stub,35.2
609,Morocco,Mohamed Bouzoubaa,792242667,Stub,35.2
610,Morocco,Youssef Amrani,792249874,Start,35.2
611,Morocco,Yassir Znagui,792347134,Stub,35.2
612,Morocco,Samuel Pallache,793364442,C,35.2
613,Morocco,Chafik Rachadi,793543212,GA,35.2
614,Morocco,Charki Draiss,793637406,Stub,35.2
615,Morocco,Abdallah Ibrahim,793718347,Stub,35.2
616,Morocco,Allal al-Fassi,793820093,Start,35.2
617,Morocco,Abdelkrim Motii,793856342,Stub,35.2
618,Morocco,Said Chaou,795280659,Start,35.2
619,Morocco,Amina Bouayach,795361713,Start,35.2
620,Morocco,Ahmed al-Hiba,795375668,Start,35.2
621,Morocco,Muhammad al-Muqri,795377465,Start,35.2
622,Morocco,Mouha ou Hammou Zayani,795377600,Start,35.2
623,Morocco,List of rulers of Morocco,795964881,Start,35.2
624,Morocco,Prince Moulay Rachid of Morocco,796195101,C,35.2
625,Morocco,Mbarek Bekkay,796300970,Stub,35.2
626,Morocco,Abdesslam Yassine,796885079,Start,35.2
627,Morocco,Aziz Akhannouch,797021594,Start,35.2
628,Morocco,Brahim Zniber,797101728,B,35.2
629,Morocco,Abdelkader Lecheheb,797223839,Start,35.2
630,Morocco,Zaynab an-Nafzawiyyah,797516626,C,35.2
631,Morocco,Bou Hmara,797714328,Start,35.2
632,Morocco,Mustapha Bakkoury,797776779,Start,35.2
633,Morocco,Ahmed Midaoui,798567496,Start,35.2
634,Morocco,Mehdi Ben Barka,799017587,C,35.2
635,Morocco,Mohammed Ben Ali Abgali,799023521,Stub,35.2
636,Morocco,Mulai Ahmed er Raisuni,799047861,C,35.2
637,Morocco,Nasser Zefzafi,799578220,C,35.2
638,Morocco,Ali Lmrabet,799829626,Start,35.2
639,Morocco,Ahmed Bahnini,799902698,Stub,35.2
640,Morocco,Ahmed Laraki,799903233,Stub,35.2
641,Morocco,Ahmed Osman (politician),799903588,Start,35.2
642,Morocco,Abdelilah Benkirane,799928891,C,35.2
643,Morocco,Ahmed Lakhrif,800136173,Stub,35.2
644,Morocco,Ahmed Balafrej,800218048,Stub,35.2
645,Morocco,Miloud Chaabi,800240468,Start,35.2
646,Morocco,Abraham Serfaty,800381660,C,35.2
647,Morocco,Driss Dahak,800534146,Stub,35.2
648,Morocco,Ali Oumlil,800559721,C,35.2
649,Morocco,Abd el-Krim,800840718,C,35.2
650,Morocco,President of the Government of Morocco,800913186,Stub,35.2
651,Morocco,List of heads of government of Morocco,801375533,Start,35.2
652,Morocco,Mohamed Benhima,801585038,Stub,35.2
653,Morocco,Driss Benzekri (activist),801615845,Start,35.2
654,Morocco,Pallache family,802444768,B,35.2
655,Morocco,Fadel Benyaich,802633623,Start,35.2
656,Morocco,Fatima-Zahra Mansouri,802835421,C,35.2
657,Morocco,List of governors of Tangier,802894111,Start,35.2
658,Morocco,Mohamed Ali El Admi,803180742,Stub,35.2
659,Morocco,Thami El Glaoui,803207638,B,35.2
660,Morocco,Mohamed Oufkir,803744818,C,35.2
661,Morocco,Abdallah ben Aisha,803813344,Start,35.2
662,Morocco,Fathallah Sijilmassi,804076877,Start,35.2
663,Morocco,Mohamed Gahs,804752320,Stub,35.2
664,Morocco,Nasser Bourita,804940512,Stub,35.2
665,Morocco,Salaheddine Mezouar,804940583,Start,35.2
666,Morocco,Saadeddine Othmani,804940659,Start,35.2
667,Morocco,Abdelhadi Boutaleb,804957393,Stub,35.2
668,Morocco,André Azoulay,805606455,C,35.2
669,Morocco,Mohammed Karim Lamrani,805875582,Start,35.2
670,Morocco,Jamal Benomar,806073060,C,35.2
671,Morocco,Sayyida al Hurra,806088253,C,35.2
672,Morocco,Abdelghani Bousta,806238643,B,35.2
673,Morocco,Nawal El Moutawakel,806666540,C,35.2
674,Morocco,Mohamed Hassad,807087372,Start,35.2
675,Morocco,Mohamed Cheikh Biadillah,807092378,Stub,35.2
676,Morocco,Mohammed VI of Morocco,807139238,B,35.2
677,Sudan,Template:SudanPresidents,638039494,Start,41.7
678,Sudan,Mustafa Osman Obeid Salim,687837173,Stub,41.7
679,Sudan,Muhammad Nadi Pasha,719701060,Start,41.7
680,Sudan,Ibrahim Balandiya,721949984,Stub,41.7
681,Sudan,Ali wad Hilu,722237861,Stub,41.7
682,Sudan,Mubarak al Fadil al Mahdi,742821828,Stub,41.7
683,Sudan,Amin Hassan Omar Abdullah,743857828,Start,41.7
684,Sudan,Hassan at-Taheer Zarouq,744911717,Start,41.7
685,Sudan,Jimmy Lemi Milla,748939245,Start,41.7
686,Sudan,Abdullahi Mohammad Ahmad Hassan,749137159,Start,41.7
687,Sudan,Sirajuddin Hamid Yousuf,757799334,Stub,41.7
688,Sudan,Ghazi Salah al-Din al-Atabani,759473107,Start,41.7
689,Sudan,Sirr Al-Khatim Al-Khalifa,771130148,C,41.7
690,Sudan,Su'ad al-Fatih al-Badawi,786432752,C,41.7
691,Sudan,Abdel Rahim Mohammed Hussein,787386466,C,41.7
692,Sudan,Ibrahim el-Salahi,787926697,C,41.7
693,Sudan,Abdallah Deng Nhial,789314789,C,41.7
694,Sudan,Abel Alier,789314854,Start,41.7
695,Sudan,Toby Maduot,789314956,Start,41.7
696,Sudan,Khalid Hassan Abbas,789505132,Start,41.7
697,Sudan,George Kongor Arop,789505789,Stub,41.7
698,Sudan,Ali Osman Taha,789506050,C,41.7
699,Sudan,Siddick Sayed el-Mahdi,789973919,Stub,41.7
700,Sudan,Muhammad Ibrahim Nugud,789974107,Stub,41.7
701,Sudan,Jamal Mohammed Ibrahim,789974150,Stub,41.7
702,Sudan,Mustafa Osman Ismail,789974260,Stub,41.7
703,Sudan,Mabrouk Mubarak Salim,789974286,Stub,41.7
704,Sudan,Ali Ahmed Karti,789974289,Stub,41.7
705,Sudan,Zubair Mohamed Salih,789974290,Stub,41.7
706,Sudan,Osman Kebir,789974293,Stub,41.7
707,Sudan,Salih Mahmoud Osman,789974296,Start,41.7
708,Sudan,Sayed Ahmad Keir,789974299,Stub,41.7
709,Sudan,Ahmed Bilal Osman,789974302,Stub,41.7
710,Sudan,Muhammad Mukhtar Al-Khatib,789974309,Stub,41.7
711,Sudan,Mohamed Salih Omer,789974319,Stub,41.7
712,Sudan,Samson L. Kwaje,789974332,Start,41.7
713,Sudan,Ali Abd al Latif,789974343,C,41.7
714,Sudan,Ibrahim Mahmoud Hamad,789974365,Stub,41.7
715,Sudan,Moses Kacoul Machar,789974376,Stub,41.7
716,Sudan,Abd ul-Hamid Musa Madibbo,789974389,Stub,41.7
717,Sudan,Mubarak al-Fadil,789974394,Stub,41.7
718,Sudan,Abbas al-Fadini,789974396,Stub,41.7
719,Sudan,Saeed Madibo,789974397,Stub,41.7
720,Sudan,Ja'afar Abdul El Hakh,789974403,Stub,41.7
721,Sudan,Shartai Jaafar Abdel Hakam,789974410,Stub,41.7
722,Sudan,Ibrahim Ghandour,789974415,Stub,41.7
723,Sudan,Salah Ali Al-Ghali,789974417,Stub,41.7
724,Sudan,Abdel Halim Muhammad,789974423,Stub,41.7
725,Sudan,Abdallah Bakr Mustafa,789974465,Stub,41.7
726,Sudan,Abdul-Haleem Ismail Al-Mutaafi,789974481,Stub,41.7
727,Sudan,Abdallah Muhammed at-Tom,789974517,Stub,41.7
728,Sudan,Hassabu Mohamed Abdalrahman,789974522,Stub,41.7
729,Sudan,Alhaj Adam Yousef,789974539,Stub,41.7
730,Sudan,Ahmed Awad Ibn Auf,789974546,Stub,41.7
731,Sudan,Abdul-Hamid Musa Kasha,789974626,Stub,41.7
732,Sudan,List of heads of state of Sudan,790623504,C,41.7
733,Sudan,Abdul Wahid al Nur,793666485,Stub,41.7
734,Sudan,Abdel Rahman Swar al-Dahab,793718419,Stub,41.7
735,Sudan,Francis Deng,795836523,C,41.7
736,Sudan,Abd al-Rahman al-Mahdi,795853236,FA,41.7
737,Sudan,Ismail al-Azhari,795958014,C,41.7
738,Sudan,Muhammad Ahmad Mahgoub,795975758,Stub,41.7
739,Sudan,Eliaba James Surur,796447870,Start,41.7
740,Sudan,Peter Nyot Kok,797494279,Stub,41.7
741,Sudan,Awn Alsharif Qasim,798077425,Start,41.7
742,Sudan,Farouk Abu Issa,798617013,Stub,41.7
743,Sudan,Mirghani Alnasri,799012335,Stub,41.7
744,Sudan,Ibrahim Abboud,799027348,C,41.7
745,Sudan,Template:Sudan-politician-stub,799375015,Stub,41.7
746,Sudan,Template:Sudan-diplomat-stub,799378675,Stub,41.7
747,Sudan,Rashid Bakr,799676317,Stub,41.7
748,Sudan,John Garang,799693563,C,41.7
749,Sudan,Gordon Muortat Mayen,799693777,C,41.7
750,Sudan,Joseph Lagu,799694362,Start,41.7
751,Sudan,Bakri Hassan Saleh,799922248,Start,41.7
752,Sudan,Ret Chol,799923926,Start,41.7
753,Sudan,Samuel Aru Bol,800066362,Start,41.7
754,Sudan,Ahmed al-Mirghani,800091530,Start,41.7
755,Sudan,Gaafar Nimeiry,800124827,C,41.7
756,Sudan,Fatima Abdel Mahmoud,800132605,Start,41.7
757,Sudan,Theophilus Ochang,800947889,Start,41.7
758,Sudan,Muhammad Sharif (Kalifa),800961550,Start,41.7
759,Sudan,List of heads of state of South Sudan,801096959,Start,41.7
760,Sudan,Sudanese Ambassador to the United States,801197428,C,41.7
761,Sudan,Al-Jazuli Daf'allah,802314534,Stub,41.7
762,Sudan,Malik Agar,802340254,Start,41.7
763,Sudan,Salva Kiir Mayardit,802421463,C,41.7
764,Sudan,Lawrence Lual Lual,802637357,Start,41.7
765,Sudan,Vice President of Sudan,803001805,Start,41.7
766,Sudan,Abd an-Nabi Abd al-Qadir Mursal,803705358,Stub,41.7
767,Sudan,Dominic Dim Deng,803815872,Start,41.7
768,Sudan,Mansour Khalid,804678865,Start,41.7
769,Sudan,Ahmed Haroun,804808535,C,41.7
770,Sudan,Abdallahi ibn Muhammad,805308710,C,41.7
771,Sudan,Ghazi al-Sadiq,805444943,Stub,41.7
772,Sudan,Babiker Awadalla,805875577,Start,41.7
773,Sudan,Adil Abdel Aati,806884959,Start,41.7
774,Sudan,Omar al-Bashir,807184700,B,41.7
775,Tunisia,Template:Tunisia-politician-stub,413885084,Stub,11.6
776,Tunisia,Template:Tunisia-mayor-stub,444767517,Stub,11.6
777,Tunisia,Ibrahim Kassas,638362866,Stub,11.6
778,Tunisia,Laroussi Mizouri,669831602,Stub,11.6
779,Tunisia,Slaheddine Ben Mbarek,686050095,Stub,11.6
780,Tunisia,Ridha Charfeddine,695405443,Stub,11.6
781,Tunisia,Mohamed Charfi,699363937,Stub,11.6
782,Tunisia,Mahmoud Mestiri,713468262,Stub,11.6
783,Tunisia,Tarak Mekki,714677667,Start,11.6
784,Tunisia,Badreddine Missaoui,715165937,Stub,11.6
785,Tunisia,Mohamed Salah Zaray,716418686,Stub,11.6
786,Tunisia,Mohamed Habib Gherab,717658717,Start,11.6
787,Tunisia,Hassen Belkhodja,718669485,Start,11.6
788,Tunisia,Ridha Grira,719457967,Start,11.6
789,Tunisia,Lazhar Karoui Chebbi,719554115,Stub,11.6
790,Tunisia,Abdelkarim Zbidi,719554145,Stub,11.6
791,Tunisia,Farhat Rajhi,719557843,Stub,11.6
792,Tunisia,Khelil Bouhageb,719624802,Stub,11.6
793,Tunisia,Hédi Lakhoua,719625016,Stub,11.6
794,Tunisia,Taïeb Djellouli,719629416,Stub,11.6
795,Tunisia,Aziz Djellouli,719629530,Stub,11.6
796,Tunisia,Sliman Ourak,719644426,Stub,11.6
797,Tunisia,Mahmud Qabadu,719977822,B,11.6
798,Tunisia,Walid Bennani,720755350,Stub,11.6
799,Tunisia,Saâdeddine Zmerli,722920330,Stub,11.6
800,Tunisia,Mahmoud El Materi,734611180,Stub,11.6
801,Tunisia,Mohamed Messaoud Chebbi,741240587,Stub,11.6
802,Tunisia,Mahmud ibn Muhammad,741472523,Stub,11.6
803,Tunisia,Mustafa ibn Mahmud,741472558,Stub,11.6
804,Tunisia,Nadhir Hamada,742538872,Stub,11.6
805,Tunisia,Mezri Haddad,744534088,C,11.6
806,Tunisia,Ali Zouaoui,747397291,Stub,11.6
807,Tunisia,Mohamed Hechmi Hamdi,748954048,Start,11.6
808,Tunisia,Kamel Omrane,749002901,Stub,11.6
809,Tunisia,Abdessalem Mansour,749306712,Stub,11.6
810,Tunisia,Abderraouf El Basti,749359904,Stub,11.6
811,Tunisia,Taoufik Baccar,749360791,Stub,11.6
812,Tunisia,Mohamed Agrebi,749387503,Stub,11.6
813,Tunisia,Slim Tleti,749392201,Stub,11.6
814,Tunisia,Naceur El Gharbi,749393403,Stub,11.6
815,Tunisia,Mondher Zenaidi,749477178,Start,11.6
816,Tunisia,Rafiq Belhaj Kacem,749701808,Stub,11.6
817,Tunisia,Mounir Jaidane,749944734,Stub,11.6
818,Tunisia,Abdallah Farhat,749946981,Stub,11.6
819,Tunisia,Ahmed Eyadh Ouederni,749949923,Stub,11.6
820,Tunisia,Samir Labidi,749978136,Stub,11.6
821,Tunisia,Bibya Chihi,750054908,Stub,11.6
822,Tunisia,Slaheddine Malouche,750065746,Stub,11.6
823,Tunisia,Bechir Tekkari,750077124,Stub,11.6
824,Tunisia,Zouheir M'Dhaffar,750077256,Stub,11.6
825,Tunisia,Mohamed Naceur Ammar,750078946,Stub,11.6
826,Tunisia,Chedli Klibi,750638829,Start,11.6
827,Tunisia,Mohamed Masmoudi,752033483,Stub,11.6
828,Tunisia,Habib Boularès,752528155,Stub,11.6
829,Tunisia,Yassine Brahim,756152338,Start,11.6
830,Tunisia,Mustapha Dinguizli,756478867,Stub,11.6
831,Tunisia,Ali Bach Hamba,757318872,Start,11.6
832,Tunisia,Georges Adda,759303258,Start,11.6
833,Tunisia,Slim Dziri,759425038,Start,11.6
834,Tunisia,Imed Trabelsi,760033692,Start,11.6
835,Tunisia,Hédi Baccouche,760254890,Stub,11.6
836,Tunisia,Habib Chatty,760390313,Stub,11.6
837,Tunisia,Jalel Lakadar,761714151,Stub,11.6
838,Tunisia,Mohamed Salah Mzali,766779946,Stub,11.6
839,Tunisia,Abdelwahab Abdallah,767996649,Start,11.6
840,Tunisia,Hatem Ben Salem,773689078,Stub,11.6
841,Tunisia,Mohamed Ben Ahmed,773832027,Stub,11.6
842,Tunisia,Boubaker El Akhzouri,778495846,Stub,11.6
843,Tunisia,Joseph Bismuth,778682816,Stub,11.6
844,Tunisia,Nebiha Gueddana,778794214,Start,11.6
845,Tunisia,Driss Guiga,779251031,C,11.6
846,Tunisia,Saida Agrebi,779742079,Start,11.6
847,Tunisia,Mabrouka Mbarek,779742681,Start,11.6
848,Tunisia,Majdouline Cherni,779743236,Start,11.6
849,Tunisia,Sayida Ounissi,779743375,C,11.6
850,Tunisia,Selma Elloumi Rekik,779743647,Stub,11.6
851,Tunisia,Sonia Toumia,779743742,Start,11.6
852,Tunisia,Jawhara Tiss,779743941,Start,11.6
853,Tunisia,Karima Souid,779743973,Stub,11.6
854,Tunisia,Slim Khalbous,779975509,Stub,11.6
855,Tunisia,Latifa Habachi,782156226,Start,11.6
856,Tunisia,Ahmad ibn Abi Diyaf,782619999,B,11.6
857,Tunisia,Hamed Karoui,783305054,Stub,11.6
858,Tunisia,Souhayr Belhassen,783627426,Stub,11.6
859,Tunisia,Slaheddine Baccouche,783833655,Stub,11.6
860,Tunisia,Maya Jribi,784141188,Start,11.6
861,Tunisia,Mohamed Ennaceur,786124177,Start,11.6
862,Tunisia,Al-Husayn II ibn Mahmud,787022474,Stub,11.6
863,Tunisia,Salah ben Youssef,787138969,C,11.6
864,Tunisia,Sadok Ghileb,787657953,Stub,11.6
865,Tunisia,Othman Jerandi,788022746,Stub,11.6
866,Tunisia,Ahmed Ounaies,788419387,Start,11.6
867,Tunisia,Lamia Zribi,788651677,Stub,11.6
868,Tunisia,Rachid Sfar,789401571,Start,11.6
869,Tunisia,Mohamed Chenik,790173308,Stub,11.6
870,Tunisia,Khemaies Jhinaoui,791318815,Start,11.6
871,Tunisia,Taieb Hadhri,791410548,Stub,11.6
872,Tunisia,Mohammed Mzali,791471526,C,11.6
873,Tunisia,Sana Mersni,792852974,Start,11.6
874,Tunisia,Abdelhamid Slama,793718615,Stub,11.6
875,Tunisia,Bahri Guiga,794925996,Start,11.6
876,Tunisia,Tahar Sfar,794928124,C,11.6
877,Tunisia,Sahbi Karoui,796724706,Stub,11.6
878,Tunisia,Abdelbaki Hermassi,797034094,Stub,11.6
879,Tunisia,Muhammad IV al-Hadi,797323885,Start,11.6
880,Tunisia,Bahi Ladgham,797493684,Stub,11.6
881,Tunisia,Fethia Mzali,798050374,Start,11.6
882,Tunisia,Abderrahim Zouari,798212540,Start,11.6
883,Tunisia,Latifa Lakhdar,798494364,Start,11.6
884,Tunisia,Yadh Ben Achour,798585322,Start,11.6
885,Tunisia,Afif Chelbi,798894060,Stub,11.6
886,Tunisia,Mohamed Nouri Jouini,799022491,Stub,11.6
887,Tunisia,Mohamed Ridha Chalghoum,799249480,Stub,11.6
888,Tunisia,Mohamed Brahmi,800092948,C,11.6
889,Tunisia,Farhat Hached,800241292,C,11.6
890,Tunisia,First Lady of Tunisia,800355950,Start,11.6
891,Tunisia,Houcine Abassi,800441620,Stub,11.6
892,Tunisia,Abdallah Kallel,800669310,Stub,11.6
893,Tunisia,Mekki Aloui,800669517,Stub,11.6
894,Tunisia,Ahmed Ben Salah,800809133,C,11.6
895,Tunisia,Abdelaziz Ben Dhia,801440078,Stub,11.6
896,Tunisia,Chokri Belaid,801474595,C,11.6
897,Tunisia,Ahmed Tlili,801641967,C,11.6
898,Tunisia,Omezzine Khelifa,801736808,Start,11.6
899,Tunisia,Samia Abbou,802196449,Stub,11.6
900,Tunisia,Abu l-Hasan Ali I,802436133,Start,11.6
901,Tunisia,Ali II ibn Hussein,802436146,Stub,11.6
902,Tunisia,Hammuda ibn Ali,802436572,Stub,11.6
903,Tunisia,Uthman ibn Ali (Bey of Tunis),802436775,Stub,11.6
904,Tunisia,Rashid al-Shakir Sahib al-Taba'a,802441338,C,11.6
905,Tunisia,Mahmoud Djellouli,802442523,B,11.6
906,Tunisia,Samira Merai,804694778,Start,11.6
907,Tunisia,Lazhar Bououni,805445347,Stub,11.6
908,Tunisia,Faten Kallel,805545461,Stub,11.6
909,Tunisia,Habiba Zehi Ben Romdhane,805581783,Start,11.6
910,Tunisia,Tahar Ben Ammar,806306423,Stub,11.6
911,Tunisia,Hedi Amara Nouira,806409345,Stub,11.6
912,Tunisia,Slim Chaker,806876158,Stub,11.6
913,Tunisia,Taïeb Baccouche,807241529,Start,11.6
914,Tunisia,Habib Ben Yahia,807388519,Stub,11.6
915,Benin,Ministry of Economy and Finance (Benin),647450883,Stub,11.5
916,Benin,Samou Seidou Adambi,669855022,Stub,11.5
917,Benin,Arouna Mama,694112087,Stub,11.5
918,Benin,Rogatien Biaou,703580130,Stub,11.5
919,Benin,Seïdou Mama Sika,705720356,Stub,11.5
920,Benin,Pierre Osho,706780110,Stub,11.5
921,Benin,Pascal Fantodji,707363837,Stub,11.5
